,Title,URL,Comment Count,Unique Commenters,Upvotes,Engagement Score,Years Opened,Frustration Score
1451,[Proposal] - Thead Safe data structures,https://github.com/nodejs/node/issues/55568,3,3,0,2.159300677162821,0.008213552361396304,4.7541067761806985
1538,Segmentation fault while terminating and starting workers,https://github.com/nodejs/node/issues/56312,3,3,2,4.318601354325642,0.008213552361396304,4.7541067761806985
1547,Build: `--fully-static` is broken with 23.5.0,https://github.com/nodejs/node/issues/56347,3,3,0,2.1631738315758704,0.0054757015742642025,4.752737850787132
806,fs.stat error message is different with fs.statSync on windows,https://github.com/nodejs/node/issues/45965,3,3,0,2.1631738315758704,0.0054757015742642025,4.752737850787132
868,parallel/test-crypto-from-binary timing out,https://github.com/nodejs/node/issues/47387,3,3,1,3.244760747363806,0.0054757015742642025,4.752737850787132
357,HTTP Agent using Host header for SNI server_name,https://github.com/nodejs/node/issues/37104,3,3,8,10.815869157879353,0.0054757015742642025,4.752737850787132
48,Run tests with OPENSSL_CONF set to embedded openssl.cnf,https://github.com/nodejs/node/issues/24373,2,2,0,1.27092250026254,2.004106776180698,4.752053388090349
1283,NodeJS unconditionally uses AVX512 instructions even if they are disabled,https://github.com/nodejs/node/issues/53426,3,2,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
752,Node failed to build locally,https://github.com/nodejs/node/issues/44788,3,2,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
238,Add a `stream` event for client-side HTTP2 sessions,https://github.com/nodejs/node/issues/34264,3,3,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
664,"On Windows, dns resolves using the secondary nameserver",https://github.com/nodejs/node/issues/42676,3,2,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
291,fs.realpathSync('') returns CWD,https://github.com/nodejs/node/issues/35403,3,3,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
338,pipeline function verify arguments process clarification,https://github.com/nodejs/node/issues/36727,3,2,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
1116,Support GN build without using depot_tools,https://github.com/nodejs/node/issues/51689,3,2,1,3.2507420198761934,0.0027378507871321013,4.7513689253935665
672,AsyncLocalStore looses context in MakeCallback,https://github.com/nodejs/node/issues/43038,3,2,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
1411,`node:child_process.fork` does not generate cpu-prof when process is killed,https://github.com/nodejs/node/issues/55094,3,3,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
931,Errors emitted on worker are not native errors,https://github.com/nodejs/node/issues/48716,3,3,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
742,[18.8.0] char* node::Buffer::Data(v8::Local<v8::Object> val) returns a NULL pointer when given a valid v8::Object,https://github.com/nodejs/node/issues/44554,3,3,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
435,crash in repl mode by vm async timeout,https://github.com/nodejs/node/issues/38503,3,2,2,4.334322693168257,0.0027378507871321013,4.7513689253935665
686,Static and dynamic imports inside loader code should have same behaviour,https://github.com/nodejs/node/issues/43244,3,2,0,2.1671613465841286,0.0027378507871321013,4.7513689253935665
439,stream: issues with Duplex streams (especially not closing/destroying properly),https://github.com/nodejs/node/issues/38654,3,3,0,2.1712684584501374,0.0,4.75
853,`--watch` mode does not work on volumes mounted via `/etc/synthetic.conf`,https://github.com/nodejs/node/issues/47077,3,3,0,2.1712684584501374,0.0,4.75
903,"Incorrect behavior of console.log(""%d"", 1.1) in Node.js",https://github.com/nodejs/node/issues/48238,3,3,0,2.1712684584501374,0.0,4.75
718,Unexpected path.join behaviour with windows drives,https://github.com/nodejs/node/issues/44063,3,3,0,2.1712684584501374,0.0,4.75
478,ReadableStream detaches buffer pool (??),https://github.com/nodejs/node/issues/39311,3,2,0,2.1712684584501374,0.0,4.75
1137,CI flakiness becomes unmanageable,https://github.com/nodejs/node/issues/51819,3,3,2,4.342536916900275,0.0,4.75
964,"Referencing external dependency via `package.json` works for ESM, but not CJS",https://github.com/nodejs/node/issues/49257,3,2,1,3.2569026876752063,0.0,4.75
1230,`Readable.flatMap` concurrency isn't working as expected,https://github.com/nodejs/node/issues/52796,3,2,0,2.1712684584501374,0.0,4.75
1264,undefined reference to `v8::internal::trap_handler::RegisterDefaultTrapHandler()',https://github.com/nodejs/node/issues/53115,3,3,0,2.1712684584501374,0.0,4.75
847,Wrong error report message for expression {}),https://github.com/nodejs/node/issues/46877,3,3,0,2.1712684584501374,0.0,4.75
831,Undocumented buffer.***Slice() methods,https://github.com/nodejs/node/issues/46467,3,3,0,2.1712684584501374,0.0,4.75
560,Dynamic import in loader hooks crashes node,https://github.com/nodejs/node/issues/40602,3,3,0,2.1712684584501374,0.0,4.75
1053,Crash on snapshot deserialization during bootstrapping,https://github.com/nodejs/node/issues/50971,3,3,0,2.1712684584501374,0.0,4.75
873,`frozen-intrinsics` conflict with `RegExp.prototype.exec`,https://github.com/nodejs/node/issues/47485,3,2,0,2.1712684584501374,0.0,4.75
1465,Missing documentation for process.emit,https://github.com/nodejs/node/issues/55731,3,3,0,2.1712684584501374,0.0,4.75
1496,FATAL ERROR: v8::ToLocalChecked Empty MaybeLocal,https://github.com/nodejs/node/issues/55932,3,1,0,2.1712684584501374,0.0,4.75
693,Pasting very long strings freezes node REPL on MacOS,https://github.com/nodejs/node/issues/43343,3,2,1,3.2569026876752063,0.0,4.75
661,HttpOutgoingMessage.writable is always true,https://github.com/nodejs/node/issues/42610,3,3,1,3.2569026876752063,0.0,4.75
839,How to wrap event emitters with async_hooks,https://github.com/nodejs/node/issues/46699,3,3,0,2.1712684584501374,0.0,4.75
483,REPL is evaluating new lines before finishing execution of previous ones,https://github.com/nodejs/node/issues/39387,3,2,0,2.1712684584501374,0.0,4.75
247,Buffer created from Buffer.from gives wrong length,https://github.com/nodejs/node/issues/34570,3,2,1,3.2569026876752063,0.0,4.75
1305,Namespaces are not disambiguated by star exports,https://github.com/nodejs/node/issues/53707,3,3,0,2.1712684584501374,0.0,4.75
835,Unrefed child_process inside a worker thread becomes a zombie,https://github.com/nodejs/node/issues/46569,3,2,0,2.1712684584501374,0.0,4.75
934,18.16.1 Directory Access Issue in Docker Alpine with Nest ViewEngine,https://github.com/nodejs/node/issues/48743,3,2,0,2.1712684584501374,0.0,4.75
1417,`require.resolve` cannot find module after calling `require.resolve` and installing dependencies ,https://github.com/nodejs/node/issues/55169,3,2,0,2.1712684584501374,0.0,4.75
227,Async Hooks and Streams,https://github.com/nodejs/node/issues/33749,3,3,2,4.342536916900275,0.0,4.75
1449,"`fs.rmSync(path, { recursive: true, maxRetries: manyManyRetries})` throws on `ENFILE`",https://github.com/nodejs/node/issues/55555,3,2,0,2.1712684584501374,0.0,4.75
1343,Provide information about sqlite version in node:sqlite,https://github.com/nodejs/node/issues/54135,3,3,0,2.1712684584501374,0.0,4.75
1299,Coverage map issued on switch statements without scoped case clauses incorrectly report an uncovered block,https://github.com/nodejs/node/issues/53652,3,2,0,2.1712684584501374,0.0,4.75
1291,`net` socket does not behave according to stream documentation after close,https://github.com/nodejs/node/issues/53512,3,2,0,2.1712684584501374,0.0,4.75
947,`chai.should()` breaks error serialization,https://github.com/nodejs/node/issues/48918,3,3,0,2.1712684584501374,0.0,4.75
744,"Segfault when taking heap snapshot with inspector session [Node v16, v18]",https://github.com/nodejs/node/issues/44634,3,3,0,2.1712684584501374,0.0,4.75
212,WIP label vs convert to draft?,https://github.com/nodejs/node/issues/33309,2,2,3,3.0998085090608596,1.7796030116358659,4.639801505817933
45,"fs.lchmod opens file with O_WRONLY unnecessarily, fails on directories and non-writable files",https://github.com/nodejs/node/issues/23736,2,2,0,1.2271800859385351,1.6865160848733745,4.593258042436688
193,Inspector pause at beginning of recently parsed function will crash,https://github.com/nodejs/node/issues/32384,2,1,0,1.2249407072082468,1.6700889801505818,4.5850444900752905
20,"win, cluster: no callback called after write",https://github.com/nodejs/node/issues/19452,1,1,0,0.529096829118673,3.649555099247091,4.574777549623546
51,http2: streams can emit 'close' before 'end' and/or 'finish',https://github.com/nodejs/node/issues/24983,2,2,0,1.2067869308611732,1.5359342915811087,4.517967145790554
492,Converting Readable to web stream should always return same instance,https://github.com/nodejs/node/issues/39626,2,2,0,1.2020183685564734,1.5003422313483916,4.5001711156741955
925,C++ embedding example - extend to support import()?,https://github.com/nodejs/node/issues/48645,2,2,1,1.7882904017718306,1.4264202600958247,4.463210130047912
555,Logs are not visible inside worker thread when using Atomics,https://github.com/nodejs/node/issues/40548,2,2,0,1.1828508218387348,1.3552361396303902,4.427618069815195
894,fetch cache behaviour unclear,https://github.com/nodejs/node/issues/47935,2,2,1,1.7594185044033834,1.2785763175906912,4.389288158795345
499,Emit a warning if process exits with unsettled modules?,https://github.com/nodejs/node/issues/39665,2,2,2,2.324418034778552,1.1937029431895962,4.346851471594798
843,`Cannot redefine property` when accessing properties of freezed global,https://github.com/nodejs/node/issues/46788,2,2,1,1.7361803398541538,1.1553730321697468,4.327686516084873
280,workers: insufficient detail when cloneable deserialization fails,https://github.com/nodejs/node/issues/35265,1,1,0,0.5049683552373389,3.143052703627652,4.3215263518138265
445,New label suggestion: `primordials`,https://github.com/nodejs/node/issues/38762,2,2,0,1.1534300468271366,1.1225188227241616,4.311259411362081
484,Punycode decoding is not working in rare cases,https://github.com/nodejs/node/issues/39397,2,2,1,1.7202662444030552,1.0677618069815196,4.2838809034907595
94,Missing lines when using readline Interface as AsyncIterable,https://github.com/nodejs/node/issues/28565,2,2,0,1.1416961727635568,1.0239561943874058,4.261978097193703
1032,Unhandled rejection event in web streams when stream error is piped,https://github.com/nodejs/node/issues/50707,2,2,0,1.1416961727635568,1.0239561943874058,4.261978097193703
150,"Rscript throws error ""missing value where TRUE/FALSE needed"" when analyzing benchmarks",https://github.com/nodejs/node/issues/31045,2,1,0,1.1407439989132393,1.0157426420260096,4.257871321013004
941,Latency increased after upgrading to v18.16.0,https://github.com/nodejs/node/issues/48822,2,2,7,5.04987157018604,0.8459958932238193,4.172997946611909
543,Investigate flaky parallel/test-worker-init-failure,https://github.com/nodejs/node/issues/40448,2,2,0,1.1213605166435194,0.837782340862423,4.168891170431212
753,Error running tests on HEAD,https://github.com/nodejs/node/issues/44804,2,2,0,1.1208089547195568,0.8323066392881588,4.16615331964408
954,`allowHalfOpen` option from `net` has no effect due to `autoDestroy = true`,https://github.com/nodejs/node/issues/49073,2,2,0,1.1208089547195568,0.8323066392881588,4.16615331964408
948,armhf segmentation fault --inspect-brk and simple import statement,https://github.com/nodejs/node/issues/48939,2,2,0,1.1186348156171522,0.810403832991102,4.155201916495551
961,`stucturedClone` defective for `DataCloneError`,https://github.com/nodejs/node/issues/49181,2,2,0,1.117833209443345,0.8021902806297057,4.151095140314853
792,unexpected breaking changes with `process.exitCode`/`process.exit()`,https://github.com/nodejs/node/issues/45683,2,2,0,1.1154756065092983,0.7775496235455168,4.138774811772758
531,Histogram `exceeds` metric 1 hour threshold,https://github.com/nodejs/node/issues/40096,2,2,0,1.1131928647597353,0.7529089664613279,4.126454483230664
373,cluster: Worker based implementation?,https://github.com/nodejs/node/issues/37449,1,1,0,0.4845269829067961,2.7214236824093088,4.110711841204655
774,Exceptions when using `privateEncrypt`/`privateDecrypt` with certain ciphers,https://github.com/nodejs/node/issues/45292,2,2,0,1.1098040581177067,0.7145790554414785,4.107289527720739
797,Allow for adjustment of highWaterMark on child_process.spawn().stdout,https://github.com/nodejs/node/issues/45800,2,2,5,3.876304943724427,0.6872005475701575,4.0936002737850785
447,Is it possible to delay the auto-closing & warning for the open `FileHandle`?,https://github.com/nodejs/node/issues/38769,1,1,0,0.48198671105423185,2.6694045174537986,4.0847022587268995
1166,Sourcemaps don't work in vm.Script scripts,https://github.com/nodejs/node/issues/52102,2,2,4,3.3179558223133068,0.6680355920602327,4.084017796030117
833,HTTP/2 TypeError(s),https://github.com/nodejs/node/issues/46538,2,2,2,2.211970548208871,0.6680355920602327,4.084017796030117
156,Inspector does not initialize when using CreateEnvironment,https://github.com/nodejs/node/issues/31258,2,2,0,1.104110637814583,0.6433949349760438,4.071697467488022
1178,`assert` colors don’t match `test` colors,https://github.com/nodejs/node/issues/52249,2,2,2,2.2054598806938026,0.6242299794661191,4.062114989733059
1072,Zlib and writeStream,https://github.com/nodejs/node/issues/51187,2,2,0,1.1021601162996106,0.6160164271047228,4.058008213552362
586,Unify node.gyp code styling,https://github.com/nodejs/node/issues/41072,1,1,0,0.4787733121549826,2.6036960985626285,4.051848049281315
1123,Expose `createErrDiff` for diffing objects,https://github.com/nodejs/node/issues/51740,2,2,2,2.200381028712375,0.5859000684462696,4.042950034223135
1071,Define certificate creation facilities,https://github.com/nodejs/node/issues/51169,2,2,1,1.6480938261731353,0.5612594113620808,4.03062970568104
1278,Customize password-based KDF in `KeyObject#export`,https://github.com/nodejs/node/issues/53359,2,2,0,1.0958074871045271,0.5010266940451745,4.000513347022587
1160,The assertion module should signals failures through messages to the test runner,https://github.com/nodejs/node/issues/52033,2,2,0,1.0956989999243543,0.49828884325804246,3.9991444216290213
